frame,x,y,w,h,score,gallery_size,gallery_adds,gallery_winner
95,107.3443501453776,317.1118633562271,90.7790741875303,33.704086753124585,0.9992210865020752,3,2,-1
96,104.38628302648314,317.76090870173414,89.97059171028893,34.232578167072894,0.9992063641548157,3,2,1
97,105.79871331987019,318.36611946384255,91.53959573617192,33.29490450293672,0.9992598295211792,3,2,2
98,105.65714963622034,318.17705285354117,93.3937466776161,32.23879621640568,0.9967519044876099,3,2,2
99,102.14262426159665,320.1055063307939,92.88125325372116,32.004007712141345,0.9989558458328247,3,2,-1
100,101.66233079352921,319.29058055224596,92.4476858975375,31.981622466469688,0.9986623525619507,3,2,-1
101,92.74452766648433,317.204375947939,92.75399483375779,32.01560607445784,0.9991329908370972,4,3,-1
102,93.95768167686553,313.3291774999557,93.75177141885914,32.40995036095043,0.9981164932250977,4,3,-1
103,90.05506258801168,308.159733547044,96.00232066915028,32.47989013328275,0.9967749714851379,4,3,3
104,91.60909461987487,306.7333826342031,95.71881029314915,32.49592551618905,0.9979931116104126,4,3,3
105,88.71929664255663,306.98268547593597,96.10893333404107,33.751887808587,0.9990003108978271,4,3,3
106,83.84339044352846,307.758259720953,95.11037513626067,33.68526174488433,0.9986413717269897,4,3,3
107,86.82098709166777,306.6865950766108,94.68505263154782,34.274383528929064,0.9982731342315674,4,3,3
108,85.39706681072043,306.1830048273837,93.46447208898607,35.079835332095755,0.9989117383956909,4,3,3
109,84.01918736892267,305.600335419734,93.72462660177428,34.28976218429302,0.9971492290496826,4,3,3
110,88.58172835675111,306.40674390189116,93.2858555266629,34.19948582775215,0.9989391565322876,4,3,2
111,84.17918089354501,306.2082785406472,94.28790816861341,33.731660751866904,0.9931948184967041,4,3,2
112,82.26687642935958,306.46273964259643,91.33579227191794,33.95246527371867,0.9987695217132568,4,3,3
113,81.51917425578824,308.8178084791481,91.12620715220964,33.837303984742185,0.9958086013793945,4,3,3
114,82.2084277322837,310.307690770144,91.31927595983736,33.71063798079426,0.9986779689788818,4,3,1
115,83.02358368283998,311.93794576904554,91.41916533676164,33.48895660072268,0.9990764856338501,4,3,1
116,82.65741788158127,311.2973717526252,90.55786172873283,33.70731144837328,0.9991710186004639,4,3,1
117,83.68030799064822,309.78295881479113,89.7549802043911,33.527770441355074,0.9983336925506592,4,3,1
118,81.87791405902102,306.1336398950381,88.86644516541435,33.03614829400797,0.9982800483703613,4,3,3
119,84.40744358078496,305.3570132100397,86.95369289904369,33.06466591048116,0.9980315566062927,4,3,1
120,80.58378398198245,305.6978497157563,86.74640292135595,32.67142992152654,0.9991530776023865,4,3,1
121,82.08837244093054,304.5553617685781,86.05717662305773,32.25985178636364,0.9986522197723389,4,3,3
122,78.42702797366039,303.5039898467416,84.99289805011792,31.555389717588092,0.9994393587112427,4,3,3
123,80.7839473977848,302.43582343899146,82.4426191973346,31.607735918012033,0.9990607500076294,4,3,3
124,80.52242403155955,300.51114877089077,80.77130211087493,31.540860331630128,0.9993537664413452,4,3,3
125,79.84959791058287,298.54320732990647,80.51971041048067,31.512909801831842,0.9993728995323181,4,3,1
126,76.20887234084859,296.9282693255139,80.40083266068302,31.469350627468835,0.9995564222335815,4,3,-1
127,78.95791439171151,295.19455408867486,79.77074961843756,31.06593022003409,0.999218225479126,4,3,3
128,75.22607032904304,294.395195229454,79.24617856335469,30.839229086109622,0.9996210336685181,4,3,3
129,74.69111808755983,294.5456370206281,77.48136421287289,30.185408134172803,0.9994035363197327,4,3,3
130,78.88489386039538,293.4853279608346,77.10402333115191,30.332443718083177,0.9989845752716064,4,3,1
131,78.76041276474743,292.51780515890414,76.31794823990661,30.28599860138369,0.9980908632278442,4,3,1
132,75.08324396487345,291.3391622341454,76.61447907522744,30.277528186725284,0.9992018938064575,4,3,3
133,74.92728521294488,290.58318403398675,75.10411019300977,29.741202334370552,0.9981206059455872,4,3,-1
134,74.35306260608667,286.3373334062291,75.5303522189648,29.40346614232506,0.9987200498580933,4,3,3
135,73.91464696864107,285.70475504849026,74.28585943049683,28.9520206102032,0.9994374513626099,4,3,3
136,74.59802502424445,286.3636591648345,72.58245306387292,28.306370842008135,0.991228461265564,4,3,3
137,77.74604001004323,287.9198917488075,71.78495537029309,28.5733441095617,0.9891020059585571,4,3,3
138,77.15019168657818,289.0698896624324,70.79204443230735,28.135563624692836,0.9964115619659424,4,3,3
139,76.04809422908522,289.050695667128,70.23039298181017,27.78622813212354,0.998008131980896,4,3,3
140,78.55482669085781,288.1416963993875,69.09664870786324,28.126084638941656,0.997819185256958,4,3,3
141,75.40807211834968,287.97588797101497,67.9775832779964,27.932297076667655,0.9994184970855713,4,3,3
142,78.74085814166432,287.66158393238015,67.09313494661727,27.63579243261602,0.9992642402648926,4,3,1
143,79.19132903720063,286.47146977721474,66.93529005708078,27.144349347678258,0.998633861541748,4,3,3
144,77.58024918514195,286.1122429542598,66.93299803910746,26.629695324118657,0.9970519542694092,4,3,1
145,72.36617168481784,282.0382215778724,66.0696757079279,26.789856740094812,0.9973649978637695,4,3,3
146,77.32483709458916,279.5598209011672,65.23469425769073,26.51640768840116,0.9942010641098022,4,3,1
147,76.20620244246913,275.34261101518393,64.14098819331943,26.75557900877719,0.9960106611251831,4,3,3
148,78.6133884635243,272.72768070824793,63.909256776647126,25.980176616785727,0.9954878687858582,4,3,3
149,78.25098189553015,271.73288216273124,63.31832284515211,25.82578397396517,0.9973740577697754,4,3,1
150,76.82190170302239,269.6665360397541,63.276065409700664,25.25827121583235,0.9906758666038513,4,3,3
151,77.28418051318991,266.8718979528939,61.81418860758156,25.587790657859756,0.9946345090866089,5,4,3
152,78.65517528591077,264.5401653654675,61.169963695028486,25.28346527218301,0.9867401123046875,5,4,3
153,81.3709931053116,262.00291780497224,59.63114951066705,25.062844718878186,0.9974912405014038,5,4,3
154,81.72495718844158,263.41897973384243,58.78474700421861,24.127979035089975,0.9978504180908203,5,4,4
155,80.92000179289917,262.55977164219354,58.077167223535525,23.683750156526603,0.997556209564209,5,4,3
156,79.60521781131777,262.6319128869415,57.40769097294856,23.211079123792416,0.9957060813903809,5,4,4
157,80.0909637440544,260.55990768038953,55.83759272967853,23.651597255093215,0.9965566992759705,5,4,3
158,81.23663849982388,260.4893501135032,54.523860049099085,24.607351919765126,0.9954824447631836,5,4,4
159,81.86406372594685,261.5979162098397,53.47805269762433,25.098194655334375,0.9911264777183533,5,4,4
160,81.36745633510778,262.4727388833011,52.703053629772995,25.05436450328001,0.9950307607650757,5,4,3
161,81.89681672371987,263.54022088604836,51.78576195824281,25.005311449733462,0.9953556656837463,5,4,4
162,81.25784637003377,263.68953750187876,52.46466569818697,24.319702127557328,0.9804303050041199,5,4,3
163,80.06225717370432,264.9956491346257,51.55240456488271,24.580688867557736,0.9858990907669067,5,4,3
164,80.9849532131588,265.4489224767167,51.23055610530099,24.08883887885532,0.9901033639907837,5,4,4
165,79.9226927078223,267.1188002919236,50.228922244877225,23.670490522276914,0.9721238613128662,5,4,3
166,78.26019768585518,268.4803544956846,50.51363769286468,23.14686878217886,0.9889494180679321,5,4,3
167,78.33931588801671,268.86705794092836,50.87468046687272,21.964406689103466,0.9768937230110168,5,4,3
168,78.39159794462358,269.4007183179498,49.758307207330866,21.952184901816437,0.9792988300323486,5,4,3
169,82.02427723093159,269.9577098281401,49.08075281329681,22.260904194909074,0.9800378680229187,5,4,3
170,81.0475046439007,270.15562914647285,48.98992186133649,22.07039008799535,0.9900476932525635,5,4,3
171,80.64851645197844,269.51091866619583,47.92238366046723,22.3808444038508,0.9863533973693848,5,4,3
172,79.31047803085838,269.561136534653,48.217528230926824,21.84412186367292,0.9770869016647339,5,4,3
173,78.98662163257225,268.75581786351154,47.22254199516941,22.054996881849178,0.9276105165481567,5,4,3
174,81.92283821878785,268.99655980907494,46.98745772005904,21.77224932488482,0.9847585558891296,5,4,3
175,81.4210708311253,268.65680954224547,45.327984531903155,22.484672438393158,0.9766731262207031,5,4,3
176,83.99189979612868,268.6986749653737,45.52969361277667,22.183667532389414,0.979671835899353,5,4,3
177,83.2453059067204,268.3496399266466,45.02087389888389,22.215715983298573,0.9715303182601929,5,4,3
178,81.96158783090459,267.87859785788777,44.86694639617943,22.28516440794421,0.9637231826782227,5,4,3
179,81.4312206337921,267.5241006123794,44.3007635598495,22.66471095027171,0.9495905637741089,5,4,3
180,80.22748082210369,266.4880209668042,44.54657414271819,22.247884384355558,0.9067920446395874,5,4,3
181,79.78736860123223,265.8489557043567,45.052922936594676,21.89965256007349,0.8569966554641724,5,4,3
182,78.34076224355798,265.7918218146243,45.346941708259536,21.595853213012276,0.9680001735687256,5,4,3
183,78.69891318106511,264.58240170830703,44.42144984910427,22.12415264898238,0.9647775888442993,5,4,3
184,76.86109007381552,265.06076851311474,44.14968763271578,22.407774063987773,0.9380600452423096,5,4,3
185,77.53975961840895,264.56183216551324,43.49667235352206,22.079572091813667,0.9770880937576294,5,4,3
186,77.72603265965321,263.6488187464355,42.56748448927567,22.27495623082735,0.9797343015670776,5,4,3
187,79.7990524064779,261.86318518615417,41.99626423802606,22.101518662215696,0.9543975591659546,5,4,3
188,80.17423732322905,260.1646711042699,41.81344359965444,22.29685641125905,0.948236882686615,5,4,4
189,79.42224906266335,260.46440086492703,41.63235072148829,22.375520307964536,0.9780493974685669,5,4,3
190,79.19271920181951,260.2106900856567,41.591915150526006,22.04214492142034,0.9507304430007935,5,4,3
191,79.10902439281114,260.2556425062818,41.03225122395824,22.348183295959906,0.9688982963562012,5,4,3
192,79.72418468301096,258.95190087226297,40.84729302964268,22.281243577815587,0.9429236650466919,5,4,3
193,81.35783746594863,256.38193334026266,39.37783891038821,24.399523509428178,0.9650158882141113,5,4,3
194,81.40866982792872,254.1957663414143,38.91544426357825,25.459179780668933,0.9819929599761963,5,4,4
195,81.87056785377925,255.35850429336995,38.54185660713148,26.585256094832733,0.959924578666687,5,4,3
196,81.28826346280674,255.77344813291737,37.95636259206924,27.310080297116365,0.9046481847763062,5,4,3
197,80.96744606486047,253.92553089357253,38.68001603465741,28.165302435461776,0.9827816486358643,5,4,3
198,79.61541149043887,251.11698948831614,39.50427399073817,28.691848305344216,0.9558124542236328,5,4,4
199,78.58228134190706,250.81434603204085,40.14557787498287,28.7882575191575,0.9162249565124512,5,4,4
200,77.72873828039556,252.01038987451545,41.634992908898525,26.914558788559695,0.8846417665481567,5,4,3
201,76.30267241225607,253.37950984053907,42.65895206780191,26.43245595870601,0.9131954908370972,5,5,3
202,75.1953587668933,251.77095483873498,43.205134896943456,26.99233446859016,0.9596659541130066,5,5,3
203,75.04115484370739,249.7032652063224,44.68385221499648,26.918001225548288,0.9319183826446533,5,5,3
204,77.07769710478132,250.1236679600203,45.41993695068542,27.47251519146263,0.9228683710098267,5,5,3
205,73.9779455940779,248.65016586768843,46.72443185646142,28.030569685674536,0.9398566484451294,5,5,3
206,72.33653648466927,247.886921089507,47.1917574393769,28.49774044968043,0.9279705882072449,5,5,3
207,71.35091716200176,246.81360890998735,48.10972466175453,28.914516503954918,0.9636735916137695,5,5,3
208,69.48961976880864,251.37603004737232,50.216989438226676,27.62771585590899,0.9021725654602051,5,5,3
209,73.17295520750804,250.51041982809085,51.25264699311402,27.688804623836624,0.863386332988739,5,5,3
210,70.22189780629893,249.96957346354017,52.0534354200567,27.792551781856854,0.8786822557449341,5,5,3
211,71.67874483279203,249.18847210758815,52.42449962842751,27.90445647379474,0.9058313369750977,5,5,2
212,72.83932945061703,249.65974990967123,54.34282853246777,25.968777217400905,0.8953620195388794,5,5,2
213,68.42390723643553,249.82332583819158,56.15941629984386,24.874259249447526,0.8935394287109375,5,5,2
214,66.52300134867548,254.80732692798932,59.56974937101072,22.764703177579797,0.882859468460083,5,5,2
215,66.27320364177855,254.79717833601754,60.0609682804766,22.30901492963328,0.8858197331428528,5,5,3
216,67.96408130942407,254.02308612779368,58.7451166926327,23.239843782349617,0.9346573352813721,5,5,3
217,68.94545711451158,251.58960872548857,57.804307591107914,24.425839978065834,0.9004855155944824,5,5,2
218,69.54782047571953,249.74288825385432,56.37049559444405,26.28210432398435,0.8681359887123108,5,5,3
219,68.68038081984221,248.34252189389628,55.89409123811596,28.72948626267136,0.9338159561157227,5,5,3
220,71.4522436409564,248.1657599519892,55.22954354202842,30.31773813418787,0.9395108222961426,5,5,3
221,68.70966337170609,253.96533944116607,58.710518986471115,27.415205209074646,0.9220473766326904,5,5,3
222,68.08727719048626,252.40388526436942,57.98895031978006,28.60991644266621,0.9554059505462646,5,5,2
223,66.25738138221186,256.3254767900895,57.75470432950928,29.11658488430809,0.9337259531021118,5,5,2
224,64.00506261217731,266.3112417786025,56.41539622363743,30.286102198150708,0.9063470363616943,5,5,2
225,68.9708838561533,274.5849368222674,55.19138722201918,30.9707855510429,0.8537024259567261,5,5,3
226,73.90052274794556,288.6221996878375,55.01742161414977,31.27027776691508,0.947269856929779,5,5,3
227,71.98149423779346,298.0081175071433,54.355333514627965,31.669718842799433,0.9282690286636353,5,5,2
228,71.62158223143507,301.6015134765275,53.36628172581838,31.88702805323424,0.9765529632568359,5,5,3
229,70.80867138785364,305.9396603041935,53.29924352048267,32.20072110275404,0.9249722957611084,5,5,3
230,72.96863383407089,309.8598151970919,54.456216423652975,31.469284664448885,0.9150656461715698,5,5,3
231,71.47450328389368,309.5085872450978,54.5663500270117,30.515699704827966,0.9160091876983643,5,5,2
232,70.16519967205042,308.1154592556098,54.51358552953097,30.167289681418374,0.905742883682251,5,5,2
233,70.39480851211854,301.498578521717,55.37043488421557,29.660055479458098,0.8685745000839233,5,5,2
234,68.33441898159441,295.6216660970766,55.56201886582828,29.78025871771127,0.8586315512657166,5,5,2
235,66.87029244902735,289.45098557404884,56.468041554754876,29.45334511203643,0.9236994981765747,5,5,2
236,65.43385656592571,289.4557522602134,58.89401595357113,27.8068547158042,0.8180840015411377,5,5,2
237,68.76797928512408,287.1787399657278,59.423440573909,27.55709501530559,0.869918942451477,5,5,2
238,64.07519178374504,286.18246600400664,62.70100338048351,25.80925084329461,0.8460111021995544,5,5,2
239,66.14226370970779,284.46506126852734,66.74489953929697,24.168061414819363,0.8966981172561646,5,5,2
240,67.03970959822523,278.2988092308624,68.27868008878752,24.10017290901576,0.8439422845840454,5,5,2
241,73.02499304563833,282.39843451977333,70.41741912892668,22.591118856866636,0.667823851108551,5,5,2
242,65.16160506945735,279.7815453567584,70.7273952646136,22.510265583023106,0.8731424808502197,5,5,2
243,64.1228925775133,282.5117852789365,71.209558142437,22.40672887350282,0.6104604005813599,5,5,2
244,69.41118661085339,285.23706765529874,71.8938558755498,22.169098002783524,0.6734488010406494,5,5,2
245,67.01236533623455,287.5985962585663,73.29098125067496,21.69626882352612,0.8994988203048706,5,5,2
246,65.5814365555567,285.8533325281641,72.67746087798568,22.13075762071412,0.734481930732727,5,5,2
247,71.12347620598617,288.9194892284936,73.43351265379931,22.005852482538838,0.6398539543151855,5,5,2
248,64.06700002888294,286.9083449702374,73.15007273055443,22.054429997022456,0.7295038104057312,5,5,2
249,62.92979685741453,290.88060219463335,72.43901532963233,21.629408605683135,0.8451859951019287,5,5,2
250,65.43644608752706,293.59734301547866,73.77290918002386,21.700200299236855,0.76649010181427,5,5,2
251,69.68349072346638,296.6321954513422,74.65846482488534,21.897582150304903,0.5926810503005981,5,5,2
252,60.54645850559712,299.5859286281492,74.42615605819996,22.198030205543112,0.7755369544029236,5,6,2
253,68.02921942921517,297.94229090488886,73.55611920506331,23.79989612768003,0.6873977780342102,5,6,4
254,69.4175916307309,301.45991285018613,72.96879768908329,25.32704484948509,0.7452144622802734,5,6,4
255,70.27093816413353,305.1960397872253,72.48496745139803,26.39082974647247,0.7149579524993896,5,6,4
256,68.75989470913308,308.6098303235841,72.13682348409495,27.429895365525617,0.6184349060058594,5,6,4
257,65.17473004130613,312.54860262565876,73.74131185538842,26.832083612147787,0.8400232791900635,5,6,1
258,68.11880871503604,309.9485382702639,70.1457967793469,30.025599783252076,0.8749020099639893,5,6,4
259,67.02105649361339,314.5955101607279,71.16834297692697,29.340483344176018,0.7357803583145142,5,6,4
260,67.87589554018909,313.2492560412218,71.59626850114802,29.296137691910605,0.7194093465805054,5,6,4
261,64.31551498734305,315.61336206826763,72.1528543501489,29.22548051319457,0.802578330039978,5,6,4
262,64.87282781616723,319.6707082819399,72.33921577695429,28.90097146442624,0.7612345218658447,5,6,4
263,66.83811093317301,319.71683807895516,73.55010871315292,27.702880857791506,0.9097315073013306,5,6,1
264,68.51808643139574,318.61621518490585,74.37099685966693,27.40287221555392,0.9468631744384766,5,6,1
265,59.17909495405225,321.3174128510152,76.18182973157714,26.23763850156064,0.8699648976325989,5,6,4
266,72.12140634870971,320.70199186887857,77.48202593180669,25.413863480750088,0.784245491027832,5,6,4
267,68.08040362985996,325.69732483804614,81.70193126085016,23.92062331974852,0.841513991355896,5,6,1
268,66.29582575397713,324.22968482996845,82.12848268440024,24.23433642671136,0.9066658020019531,5,6,1
269,64.020856373947,321.76896575395915,82.29867166091314,25.216146736077746,0.9763213396072388,5,6,1
270,67.35532029436904,320.6204368562674,83.63070019275787,25.447952517750643,0.7918357849121094,5,6,1
271,64.98046748244096,319.6169463063091,85.1131088639363,25.687321595982887,0.841434121131897,5,6,1
272,63.11452432966087,317.9878709952523,87.18746378793443,26.18620821934867,0.8453977108001709,5,6,1
273,57.19519958023062,317.18857424044495,87.53388261141748,26.41651847281316,0.7625701427459717,5,6,2
274,55.454974292268616,314.867044082825,88.08335930991294,26.908784343604047,0.8859224915504456,5,6,1
275,60.09365575642751,313.3086174020369,89.09943949088452,28.047695136187386,0.8972485065460205,5,6,1
276,70.15773715766294,311.69712935854545,89.94558728111485,29.113769301825357,0.9006872177124023,5,6,4
277,59.10674590990605,309.72845594870483,92.43756455755258,29.539727178343824,0.8793803453445435,5,6,1
278,60.842628369542695,309.02948575083553,92.14348601786926,30.10953072559566,0.8944458961486816,5,6,4
279,61.21622950695704,307.6520808780275,94.51463342075589,30.742360139994304,0.8315728902816772,5,6,1
280,60.13170018506909,307.6375862711915,94.55530114671501,31.543244991838314,0.6871664524078369,5,6,4
281,60.47719893754771,305.66585553479064,95.140084582888,32.37940472623306,0.8777556419372559,5,6,4
282,59.93145388353783,306.09941898131575,94.9555350435092,32.90606754894949,0.777302622795105,5,6,4
283,55.248710723168216,306.30619336809497,98.40286304698063,32.355193441747275,0.9276576638221741,5,6,1
284,55.27397328864453,305.5086152704587,102.93270048420734,31.730160006428093,0.8971253633499146,5,6,1
285,51.82092634004693,296.5090577024874,104.21654901897848,32.027167287324644,0.9332846403121948,5,6,1
